timestamp,heart rate zone,total minutes
2025-03-01T00:46:00Z,fat burn,1
2025-03-01T00:47:00Z,fat burn,1
2025-03-01T00:48:00Z,fat burn,1
2025-03-01T01:09:00Z,fat burn,1
2025-03-01T01:12:00Z,fat burn,1
2025-03-01T01:13:00Z,fat burn,1
2025-03-01T01:14:00Z,fat burn,1
2025-03-01T01:15:00Z,fat burn,1
2025-03-01T01:16:00Z,fat burn,1
2025-03-01T01:17:00Z,cardio,2
2025-03-01T01:18:00Z,fat burn,1
2025-03-01T01:19:00Z,cardio,2
2025-03-01T01:20:00Z,cardio,2
2025-03-01T01:21:00Z,fat burn,1
2025-03-01T01:22:00Z,fat burn,1
2025-03-01T01:23:00Z,cardio,2
2025-03-01T01:24:00Z,fat burn,1
2025-03-01T01:25:00Z,cardio,2
2025-03-01T01:26:00Z,fat burn,1
2025-03-01T01:27:00Z,fat burn,1
2025-03-01T01:28:00Z,fat burn,1
2025-03-01T01:29:00Z,fat burn,1
2025-03-01T01:30:00Z,cardio,2
2025-03-01T01:31:00Z,fat burn,1
2025-03-01T01:32:00Z,fat burn,1
2025-03-01T01:33:00Z,fat burn,1
2025-03-01T01:34:00Z,fat burn,1
2025-03-01T01:36:00Z,fat burn,1
2025-03-01T01:37:00Z,fat burn,1
2025-03-01T01:38:00Z,fat burn,1
2025-03-01T01:39:00Z,fat burn,1
2025-03-01T01:40:00Z,cardio,2
2025-03-01T01:41:00Z,fat burn,1
2025-03-01T01:42:00Z,fat burn,1
2025-03-01T01:43:00Z,fat burn,1
2025-03-01T01:44:00Z,fat burn,1
2025-03-01T01:45:00Z,fat burn,1
2025-03-01T01:46:00Z,cardio,2
2025-03-01T01:47:00Z,cardio,2
2025-03-01T01:48:00Z,cardio,2
2025-03-01T01:49:00Z,cardio,2
2025-03-01T01:50:00Z,cardio,2
2025-03-01T01:51:00Z,cardio,2
2025-03-01T01:52:00Z,cardio,2
2025-03-01T01:53:00Z,cardio,2
2025-03-01T01:54:00Z,fat burn,1
2025-03-01T01:55:00Z,cardio,2
2025-03-01T01:56:00Z,cardio,2
2025-03-01T01:57:00Z,fat burn,1
2025-03-01T01:58:00Z,cardio,2
2025-03-01T01:59:00Z,fat burn,1
2025-03-01T02:00:00Z,fat burn,1
2025-03-01T02:01:00Z,cardio,2
2025-03-01T02:02:00Z,fat burn,1
2025-03-01T02:03:00Z,fat burn,1
2025-03-01T02:04:00Z,fat burn,1
2025-03-01T02:05:00Z,fat burn,1
2025-03-01T02:06:00Z,fat burn,1
2025-03-01T02:07:00Z,fat burn,1
2025-03-01T02:08:00Z,fat burn,1
2025-03-01T02:09:00Z,fat burn,1
2025-03-01T02:10:00Z,fat burn,1
2025-03-01T02:11:00Z,fat burn,1
2025-03-01T02:12:00Z,fat burn,1
2025-03-01T02:13:00Z,fat burn,1
2025-03-01T02:14:00Z,fat burn,1
2025-03-04T18:20:00Z,fat burn,1
2025-03-04T18:22:00Z,fat burn,1
2025-03-04T18:23:00Z,fat burn,1
2025-03-04T18:24:00Z,fat burn,1
2025-03-04T18:25:00Z,fat burn,1
2025-03-04T18:26:00Z,fat burn,1
2025-03-04T18:27:00Z,fat burn,1
2025-03-04T18:28:00Z,fat burn,1
2025-03-04T18:29:00Z,fat burn,1
2025-03-04T18:30:00Z,fat burn,1
2025-03-04T18:31:00Z,fat burn,1
2025-03-04T18:32:00Z,fat burn,1
2025-03-04T18:33:00Z,fat burn,1
2025-03-04T18:34:00Z,fat burn,1
2025-03-04T18:35:00Z,fat burn,1
2025-03-04T18:36:00Z,fat burn,1
2025-03-04T18:38:00Z,fat burn,1
2025-03-04T18:39:00Z,fat burn,1
2025-03-04T18:40:00Z,fat burn,1
2025-03-04T18:41:00Z,cardio,2
2025-03-04T18:42:00Z,cardio,2
2025-03-04T18:43:00Z,cardio,2
2025-03-04T18:44:00Z,fat burn,1
2025-03-04T18:45:00Z,cardio,2
2025-03-04T18:46:00Z,cardio,2
2025-03-04T18:47:00Z,cardio,2
2025-03-04T18:48:00Z,cardio,2
2025-03-04T18:49:00Z,cardio,2
2025-03-04T18:50:00Z,cardio,2
2025-03-04T18:51:00Z,cardio,2
2025-03-04T18:52:00Z,cardio,2
2025-03-04T18:53:00Z,cardio,2
2025-03-04T18:54:00Z,fat burn,1
2025-03-04T18:55:00Z,cardio,2
2025-03-04T18:56:00Z,cardio,2
2025-03-04T18:57:00Z,cardio,2
2025-03-04T18:58:00Z,cardio,2
2025-03-04T18:59:00Z,cardio,2
2025-03-04T19:00:00Z,fat burn,1
2025-03-04T19:01:00Z,cardio,2
2025-03-04T19:02:00Z,cardio,2
2025-03-04T19:03:00Z,cardio,2
2025-03-04T19:04:00Z,cardio,2
2025-03-04T19:05:00Z,cardio,2
2025-03-04T19:06:00Z,cardio,2
2025-03-04T19:07:00Z,cardio,2
2025-03-04T19:08:00Z,cardio,2
2025-03-04T19:09:00Z,cardio,2
2025-03-04T19:10:00Z,cardio,2
2025-03-04T19:11:00Z,cardio,2
2025-03-04T19:12:00Z,cardio,2
2025-03-04T19:13:00Z,cardio,2
2025-03-04T19:14:00Z,cardio,2
2025-03-04T19:15:00Z,cardio,2
2025-03-04T19:16:00Z,cardio,2
2025-03-04T19:17:00Z,fat burn,1
2025-03-04T19:18:00Z,cardio,2
2025-03-04T19:19:00Z,cardio,2
2025-03-04T19:20:00Z,cardio,2
2025-03-04T19:21:00Z,fat burn,1
2025-03-04T19:22:00Z,fat burn,1
2025-03-04T19:23:00Z,fat burn,1
2025-03-04T19:24:00Z,fat burn,1
2025-03-04T19:25:00Z,fat burn,1
2025-03-04T19:26:00Z,fat burn,1
2025-03-04T19:27:00Z,fat burn,1
2025-03-04T19:28:00Z,fat burn,1
2025-03-04T19:29:00Z,fat burn,1
2025-03-04T19:30:00Z,fat burn,1
2025-03-04T19:31:00Z,fat burn,1
2025-03-04T19:32:00Z,fat burn,1
2025-03-04T19:35:00Z,fat burn,1
2025-03-04T19:37:00Z,fat burn,1
2025-03-04T19:38:00Z,fat burn,1
2025-03-04T19:50:00Z,fat burn,1
2025-03-05T17:54:00Z,fat burn,1
2025-03-05T17:55:00Z,fat burn,1
2025-03-05T17:56:00Z,fat burn,1
2025-03-05T17:57:00Z,fat burn,1
2025-03-05T17:58:00Z,fat burn,1
2025-03-05T17:59:00Z,fat burn,1
2025-03-05T18:00:00Z,fat burn,1
2025-03-05T18:01:00Z,fat burn,1
2025-03-05T18:02:00Z,fat burn,1
2025-03-05T18:03:00Z,fat burn,1
2025-03-05T18:04:00Z,fat burn,1
2025-03-05T18:05:00Z,fat burn,1
2025-03-05T18:06:00Z,fat burn,1
2025-03-05T18:07:00Z,fat burn,1
2025-03-05T18:08:00Z,fat burn,1
2025-03-05T18:09:00Z,fat burn,1
2025-03-05T18:10:00Z,fat burn,1
2025-03-05T18:11:00Z,fat burn,1
2025-03-05T18:12:00Z,cardio,2
2025-03-05T18:13:00Z,cardio,2
2025-03-05T18:14:00Z,fat burn,1
2025-03-05T18:15:00Z,fat burn,1
2025-03-05T18:16:00Z,fat burn,1
2025-03-05T18:17:00Z,fat burn,1
2025-03-05T18:18:00Z,cardio,2
