timestamp,heart rate zone,total minutes
2025-05-04T22:59:00Z,fat burn,1
2025-05-05T04:41:00Z,fat burn,1
2025-05-05T11:51:00Z,fat burn,1
2025-05-05T11:52:00Z,fat burn,1
2025-05-05T11:53:00Z,fat burn,1
2025-05-05T12:07:00Z,fat burn,1
2025-05-05T12:10:00Z,fat burn,1
2025-05-05T12:12:00Z,fat burn,1
2025-05-05T13:23:00Z,fat burn,1
2025-05-05T13:24:00Z,fat burn,1
2025-05-05T13:27:00Z,fat burn,1
2025-05-05T13:29:00Z,fat burn,1
2025-05-05T13:48:00Z,fat burn,1
2025-05-05T23:19:00Z,fat burn,1
2025-05-05T23:25:00Z,fat burn,1
2025-05-06T07:03:00Z,fat burn,1
2025-05-06T07:04:00Z,fat burn,1
2025-05-06T14:47:00Z,fat burn,1
2025-05-06T14:48:00Z,fat burn,1
2025-05-06T15:18:00Z,fat burn,1
2025-05-06T15:31:00Z,fat burn,1
2025-05-06T15:32:00Z,fat burn,1
2025-05-06T15:33:00Z,fat burn,1
2025-05-06T16:47:00Z,fat burn,1
2025-05-06T16:48:00Z,fat burn,1
2025-05-08T02:17:00Z,fat burn,1
2025-05-08T02:18:00Z,fat burn,1
2025-05-08T02:20:00Z,fat burn,1
2025-05-08T02:21:00Z,fat burn,1
2025-05-09T01:15:00Z,fat burn,1
2025-05-12T09:06:00Z,fat burn,1
2025-05-12T09:07:00Z,fat burn,1
2025-05-12T09:14:00Z,fat burn,1
2025-05-12T09:18:00Z,fat burn,1
2025-05-12T09:23:00Z,fat burn,1
2025-05-12T09:24:00Z,fat burn,1
2025-05-12T09:26:00Z,fat burn,1
2025-05-12T09:27:00Z,fat burn,1
2025-05-12T09:29:00Z,fat burn,1
2025-05-12T09:30:00Z,fat burn,1
2025-05-12T09:31:00Z,fat burn,1
2025-05-12T09:37:00Z,fat burn,1
2025-05-12T09:40:00Z,fat burn,1
2025-05-12T09:41:00Z,fat burn,1
2025-05-12T09:44:00Z,fat burn,1
2025-05-12T09:45:00Z,fat burn,1
2025-05-12T09:47:00Z,fat burn,1
2025-05-12T09:48:00Z,fat burn,1
2025-05-12T09:51:00Z,fat burn,1
2025-05-12T09:52:00Z,fat burn,1
2025-05-12T09:53:00Z,fat burn,1
2025-05-12T09:54:00Z,fat burn,1
2025-05-12T09:55:00Z,fat burn,1
2025-05-12T09:56:00Z,fat burn,1
2025-05-12T09:57:00Z,fat burn,1
2025-05-12T09:58:00Z,fat burn,1
2025-05-12T09:59:00Z,fat burn,1
2025-05-12T10:00:00Z,fat burn,1
2025-05-12T10:01:00Z,fat burn,1
2025-05-12T10:02:00Z,fat burn,1
2025-05-12T10:03:00Z,fat burn,1
2025-05-12T10:04:00Z,fat burn,1
2025-05-12T10:05:00Z,fat burn,1
2025-05-12T10:06:00Z,fat burn,1
2025-05-12T10:07:00Z,fat burn,1
2025-05-12T10:08:00Z,fat burn,1
2025-05-12T10:09:00Z,fat burn,1
2025-05-12T10:10:00Z,fat burn,1
2025-05-12T10:11:00Z,fat burn,1
2025-05-12T10:14:00Z,fat burn,1
2025-05-12T23:07:00Z,fat burn,1
2025-05-12T23:08:00Z,fat burn,1
2025-05-12T23:09:00Z,fat burn,1
2025-05-12T23:10:00Z,cardio,2
2025-05-12T23:11:00Z,cardio,2
2025-05-12T23:12:00Z,cardio,2
2025-05-12T23:13:00Z,cardio,2
2025-05-12T23:14:00Z,cardio,2
2025-05-12T23:15:00Z,cardio,2
2025-05-12T23:16:00Z,cardio,2
2025-05-12T23:17:00Z,cardio,2
2025-05-12T23:18:00Z,cardio,2
2025-05-12T23:19:00Z,cardio,2
2025-05-12T23:20:00Z,cardio,2
2025-05-12T23:21:00Z,fat burn,1
2025-05-12T23:22:00Z,fat burn,1
2025-05-12T23:23:00Z,cardio,2
2025-05-12T23:24:00Z,cardio,2
2025-05-12T23:25:00Z,cardio,2
2025-05-12T23:26:00Z,cardio,2
2025-05-12T23:27:00Z,cardio,2
2025-05-12T23:28:00Z,cardio,2
2025-05-12T23:29:00Z,cardio,2
2025-05-12T23:30:00Z,cardio,2
2025-05-12T23:31:00Z,cardio,2
2025-05-12T23:32:00Z,cardio,2
2025-05-12T23:33:00Z,cardio,2
2025-05-12T23:34:00Z,cardio,2
2025-05-12T23:35:00Z,cardio,2
2025-05-12T23:36:00Z,cardio,2
2025-05-12T23:37:00Z,cardio,2
2025-05-12T23:38:00Z,fat burn,1
2025-05-12T23:39:00Z,fat burn,1
2025-05-12T23:40:00Z,fat burn,1
2025-05-12T23:41:00Z,fat burn,1
2025-05-12T23:42:00Z,cardio,2
2025-05-12T23:43:00Z,cardio,2
2025-05-12T23:44:00Z,cardio,2
2025-05-12T23:45:00Z,cardio,2
2025-05-12T23:46:00Z,cardio,2
2025-05-12T23:47:00Z,cardio,2
2025-05-12T23:48:00Z,cardio,2
2025-05-12T23:49:00Z,cardio,2
2025-05-12T23:50:00Z,cardio,2
2025-05-12T23:51:00Z,cardio,2
2025-05-12T23:52:00Z,cardio,2
2025-05-12T23:53:00Z,cardio,2
2025-05-12T23:54:00Z,cardio,2
2025-05-12T23:55:00Z,cardio,2
2025-05-12T23:56:00Z,cardio,2
2025-05-12T23:57:00Z,fat burn,1
2025-05-12T23:58:00Z,fat burn,1
2025-05-12T23:59:00Z,fat burn,1
2025-05-13T00:00:00Z,cardio,2
2025-05-13T00:01:00Z,cardio,2
2025-05-13T00:02:00Z,cardio,2
2025-05-13T00:03:00Z,cardio,2
2025-05-13T00:04:00Z,cardio,2
2025-05-13T00:05:00Z,cardio,2
2025-05-13T00:06:00Z,cardio,2
2025-05-13T00:07:00Z,cardio,2
2025-05-13T00:08:00Z,cardio,2
2025-05-13T00:09:00Z,fat burn,1
2025-05-13T00:10:00Z,fat burn,1
2025-05-13T00:11:00Z,fat burn,1
2025-05-13T00:12:00Z,fat burn,1
2025-05-13T00:13:00Z,fat burn,1
2025-05-13T00:14:00Z,fat burn,1
2025-05-13T00:15:00Z,fat burn,1
2025-05-13T23:32:00Z,fat burn,1
2025-05-13T23:34:00Z,fat burn,1
2025-05-13T23:35:00Z,fat burn,1
2025-05-13T23:36:00Z,fat burn,1
2025-05-13T23:37:00Z,fat burn,1
